applicant_id,name,consistency,social_trust,location_stability,months_at_address,monthly_sequence,social_references,label,avg_recharge,recharge_stability,electricity_regularity,avg_grocery,grocery_stability,avg_recharge_freq,recharge_trend,avg_trust_score,max_trust_score,num_references,weighted_trust,has_guarantor
11,Kiaan Reddy,0.53,0.76,58,36,"[{""recharge_amount"": 1144, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 6749}, {""recharge_amount"": 902, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5323}, {""recharge_amount"": 517, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 3052}, {""recharge_amount"": 1238, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 7302}, {""recharge_amount"": 969, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 5718}, {""recharge_amount"": 1009, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 5951}, {""recharge_amount"": 671, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3957}, {""recharge_amount"": 958, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 5650}, {""recharge_amount"": 595, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3511}, {""recharge_amount"": 482, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 2844}, {""recharge_amount"": 1204, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7102}, {""recharge_amount"": 1046, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 6170}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.6}, {""relationship_type"": ""employer"", ""trust_score"": 0.9}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.88}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.87}]",1,0.7174770033136425,0.7160951724757239,0.5833333333333334,0.3979603247021707,0.7162085372159183,2.4166666666666665,0.5047372951089122,0.8125,0.9,4,0.54875,1
12,Nishith Kakar,0.6,0.37,74,83,"[{""recharge_amount"": 565, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 9914}, {""recharge_amount"": 399, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 7013}, {""recharge_amount"": 426, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 7475}, {""recharge_amount"": 600, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 10528}, {""recharge_amount"": 566, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9936}, {""recharge_amount"": 358, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 6277}, {""recharge_amount"": 431, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7572}, {""recharge_amount"": 509, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 8943}, {""recharge_amount"": 575, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 10095}, {""recharge_amount"": 397, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 6967}, {""recharge_amount"": 586, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 10280}, {""recharge_amount"": 455, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7987}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.37}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.45}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.45}, {""relationship_type"": ""employer"", ""trust_score"": 0.49}]",1,0.3620966561289853,0.8294410646006328,0.8333333333333334,0.6936088683505669,0.8295474596576959,2.75,0.4786821702334095,0.44,0.49,4,0.34075,1
13,Nishith Jayaraman,0.46,0.69,49,85,"[{""recharge_amount"": 735, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9258}, {""recharge_amount"": 880, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 11078}, {""recharge_amount"": 660, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 8316}, {""recharge_amount"": 410, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 5167}, {""recharge_amount"": 877, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 11049}, {""recharge_amount"": 874, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 11009}, {""recharge_amount"": 1053, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 13258}, {""recharge_amount"": 945, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 11897}, {""recharge_amount"": 454, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 5723}, {""recharge_amount"": 415, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 5223}, {""recharge_amount"": 735, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 9257}, {""recharge_amount"": 885, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 11143}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.68}, {""relationship_type"": ""employer"", ""trust_score"": 0.63}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.59}, {""relationship_type"": ""employer"", ""trust_score"": 0.54}]",0,0.585194918453618,0.7200599216512469,0.5,0.7636183361351776,0.7202384910780064,2.25,0.4166666663975022,0.61,0.68,4,0.5175,1
14,Vedika Chhabra,0.64,0.58,97,7,"[{""recharge_amount"": 179, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 4193}, {""recharge_amount"": 304, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 7116}, {""recharge_amount"": 233, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5463}, {""recharge_amount"": 271, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 6359}, {""recharge_amount"": 277, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 6499}, {""recharge_amount"": 201, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 4720}, {""recharge_amount"": 178, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 4175}, {""recharge_amount"": 177, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 4149}, {""recharge_amount"": 290, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 6793}, {""recharge_amount"": 206, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 4822}, {""recharge_amount"": 247, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 5780}, {""recharge_amount"": 308, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7217}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.64}, {""relationship_type"": ""employer"", ""trust_score"": 0.71}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.4}, {""relationship_type"": ""employer"", ""trust_score"": 0.62}]",1,0.1433785952897837,0.7986333379410299,0.6666666666666666,0.4274595754767106,0.7988435072452457,2.4166666666666665,0.47803617540178545,0.5925,0.71,4,0.526,1
15,Zaina Kohli,0.94,0.44,69,89,"[{""recharge_amount"": 411, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5460}, {""recharge_amount"": 416, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5524}, {""recharge_amount"": 416, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 5528}, {""recharge_amount"": 434, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 5763}, {""recharge_amount"": 419, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5573}, {""recharge_amount"": 424, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 5632}, {""recharge_amount"": 418, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5559}, {""recharge_amount"": 415, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 5516}, {""recharge_amount"": 410, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5440}, {""recharge_amount"": 419, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 5571}, {""recharge_amount"": 421, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5587}, {""recharge_amount"": 406, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 5395}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.37}, {""relationship_type"": ""employer"", ""trust_score"": 0.59}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.5}]",1,0.29945977488731806,0.9834466720782102,0.8333333333333334,0.42195781983566677,0.9834709601346145,2.6666666666666665,0.46899224775904896,0.48666666666666664,0.59,3,0.4226666666666667,1
16,Rania Cheema,0.59,0.19,56,80,"[{""recharge_amount"": 1060, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 9999}, {""recharge_amount"": 610, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5748}, {""recharge_amount"": 1016, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 9582}, {""recharge_amount"": 967, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 9121}, {""recharge_amount"": 738, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 6963}, {""recharge_amount"": 582, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 5493}, {""recharge_amount"": 600, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 5657}, {""recharge_amount"": 1029, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9706}, {""recharge_amount"": 861, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8124}, {""recharge_amount"": 911, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8588}, {""recharge_amount"": 945, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 8914}, {""recharge_amount"": 714, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 6730}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.32}, {""relationship_type"": ""employer"", ""trust_score"": 0.28}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.22}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.19}]",0,0.6662286459340966,0.7954746658172196,0.8333333333333334,0.6312705476589564,0.795386191577401,2.4166666666666665,0.4433677861046289,0.2525,0.32,4,0.17125,0
17,Kavya Dyal,0.68,0.35,80,98,"[{""recharge_amount"": 838, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 10804}, {""recharge_amount"": 546, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7046}, {""recharge_amount"": 772, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 9952}, {""recharge_amount"": 645, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8314}, {""recharge_amount"": 725, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 9346}, {""recharge_amount"": 462, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 5953}, {""recharge_amount"": 813, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 10486}, {""recharge_amount"": 828, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 10682}, {""recharge_amount"": 618, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7973}, {""recharge_amount"": 774, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9984}, {""recharge_amount"": 737, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 9503}, {""recharge_amount"": 804, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 10368}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.5}, {""relationship_type"": ""employer"", ""trust_score"": 0.5}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.4}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.4}]",1,0.5588407061829399,0.8383718970391425,0.5833333333333334,0.7489544427125038,0.8383258156973229,2.5833333333333335,0.5025839790034987,0.44999999999999996,0.5,4,0.36250000000000004,1
18,Jhanvi Venkatesh,1.0,0.75,65,13,"[{""recharge_amount"": 878, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2646}, {""recharge_amount"": 878, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2646}, {""recharge_amount"": 878, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2646}, {""recharge_amount"": 878, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2646}, {""recharge_amount"": 878, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2646}, {""recharge_amount"": 878, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2646}, {""recharge_amount"": 878, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2646}, {""recharge_amount"": 878, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2646}, {""recharge_amount"": 878, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2646}, {""recharge_amount"": 878, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2646}, {""recharge_amount"": 878, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2646}, {""recharge_amount"": 878, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2646}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.7}, {""relationship_type"": ""employer"", ""trust_score"": 0.78}]",1,0.7029493350536288,1.0,1.0,0.16255525982786018,1.0,2.8333333333333335,0.46834625292742493,0.74,0.78,2,0.662,1
19,Mannat Balay,0.51,0.98,94,51,"[{""recharge_amount"": 534, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 2529}, {""recharge_amount"": 531, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 2515}, {""recharge_amount"": 326, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 1542}, {""recharge_amount"": 447, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 2117}, {""recharge_amount"": 532, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2516}, {""recharge_amount"": 359, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 1698}, {""recharge_amount"": 228, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1079}, {""recharge_amount"": 349, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1654}, {""recharge_amount"": 396, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 1873}, {""recharge_amount"": 535, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2534}, {""recharge_amount"": 502, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 2377}, {""recharge_amount"": 305, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 1441}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.81}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.97}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.93}]",1,0.3020148924204863,0.7554451317620942,0.3333333333333333,0.10383259155617686,0.7551176079799478,2.5833333333333335,0.457795004010899,0.9033333333333333,0.97,3,0.7483333333333334,1
20,Urvi Bumb,0.89,0.56,21,102,"[{""recharge_amount"": 508, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5375}, {""recharge_amount"": 532, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5624}, {""recharge_amount"": 540, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5710}, {""recharge_amount"": 474, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 5020}, {""recharge_amount"": 553, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 5852}, {""recharge_amount"": 473, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 5005}, {""recharge_amount"": 500, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5290}, {""recharge_amount"": 461, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 4882}, {""recharge_amount"": 482, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5103}, {""recharge_amount"": 475, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 5021}, {""recharge_amount"": 490, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5181}, {""recharge_amount"": 529, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5598}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.52}, {""relationship_type"": ""employer"", ""trust_score"": 0.37}, {""relationship_type"": ""employer"", ""trust_score"": 0.45}]",1,0.3730471598425634,0.9416023413044646,0.8333333333333334,0.40043536924529605,0.9418255244633508,2.75,0.4498277344208693,0.4466666666666667,0.52,3,0.3053333333333334,0
21,Navya Borah,0.47,0.36,97,48,"[{""recharge_amount"": 351, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3673}, {""recharge_amount"": 394, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 4122}, {""recharge_amount"": 457, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 4778}, {""recharge_amount"": 541, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 5663}, {""recharge_amount"": 452, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 4727}, {""recharge_amount"": 875, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 9158}, {""recharge_amount"": 412, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 4307}, {""recharge_amount"": 994, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 10404}, {""recharge_amount"": 865, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 9052}, {""recharge_amount"": 327, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3420}, {""recharge_amount"": 858, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 8978}, {""recharge_amount"": 494, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 5166}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.46}, {""relationship_type"": ""employer"", ""trust_score"": 0.34}, {""relationship_type"": ""employer"", ""trust_score"": 0.37}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.34}]",0,0.4462695280073562,0.6063640910962738,0.5833333333333334,0.4733969985933937,0.6060632768069502,2.0,0.5710594311556463,0.3775,0.46,4,0.342,1
22,Tiya Grover,0.73,0.73,94,67,"[{""recharge_amount"": 311, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 1152}, {""recharge_amount"": 392, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1450}, {""recharge_amount"": 498, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1844}, {""recharge_amount"": 369, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1365}, {""recharge_amount"": 358, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1327}, {""recharge_amount"": 429, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1589}, {""recharge_amount"": 431, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1596}, {""recharge_amount"": 323, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1196}, {""recharge_amount"": 494, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1826}, {""recharge_amount"": 398, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1472}, {""recharge_amount"": 367, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1357}, {""recharge_amount"": 380, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1408}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.57}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.57}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.83}]",1,0.280551905141873,0.8575267147267529,0.75,0.05691856953844131,0.8577782311857065,2.5,0.4562876827371097,0.6566666666666666,0.83,3,0.6566666666666666,1
23,Taran Trivedi,0.39,0.06,81,72,"[{""recharge_amount"": 359, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 6349}, {""recharge_amount"": 555, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 9815}, {""recharge_amount"": 358, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 6331}, {""recharge_amount"": 428, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7562}, {""recharge_amount"": 467, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 8261}, {""recharge_amount"": 477, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 8429}, {""recharge_amount"": 690, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 12205}, {""recharge_amount"": 521, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9218}, {""recharge_amount"": 316, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 5592}, {""recharge_amount"": 358, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 6325}, {""recharge_amount"": 472, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 8355}, {""recharge_amount"": 565, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 10002}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.01}, {""relationship_type"": ""employer"", ""trust_score"": -0.0}, {""relationship_type"": ""employer"", ""trust_score"": -0.02}, {""relationship_type"": ""employer"", ""trust_score"": 0.17}]",0,0.3401226453437383,0.7758215556924043,0.4166666666666667,0.6597410148583417,0.7756319479728172,2.4166666666666665,0.49483204102401035,0.04,0.17,4,0.0325,1
24,Lavanya Ratti,0.36,0.05,30,97,"[{""recharge_amount"": 518, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 1655}, {""recharge_amount"": 678, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 2163}, {""recharge_amount"": 744, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 2373}, {""recharge_amount"": 529, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 1688}, {""recharge_amount"": 552, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 1763}, {""recharge_amount"": 825, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2633}, {""recharge_amount"": 1149, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 3668}, {""recharge_amount"": 535, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1706}, {""recharge_amount"": 963, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3075}, {""recharge_amount"": 763, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 2433}, {""recharge_amount"": 1044, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3333}, {""recharge_amount"": 1071, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 3418}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.19}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.02}, {""relationship_type"": ""employer"", ""trust_score"": 0.13}]",0,0.6179004228781715,0.7180652646059646,0.4166666666666667,0.14880832567869376,0.7179564360658912,2.3333333333333335,0.6703273036152064,0.11333333333333333,0.19,3,0.10133333333333334,1
25,Dishani Mammen,0.38,0.02,51,22,"[{""recharge_amount"": 1299, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 12053}, {""recharge_amount"": 1313, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 12185}, {""recharge_amount"": 806, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 7484}, {""recharge_amount"": 704, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 6529}, {""recharge_amount"": 1238, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 11493}, {""recharge_amount"": 480, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 4452}, {""recharge_amount"": 748, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 6943}, {""recharge_amount"": 517, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 4795}, {""recharge_amount"": 524, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 4863}, {""recharge_amount"": 1231, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 11427}, {""recharge_amount"": 993, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 9213}, {""recharge_amount"": 1356, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 12583}]","[{""relationship_type"": ""employer"", ""trust_score"": -0.12}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.01}, {""relationship_type"": ""neighbor"", ""trust_score"": -0.06}, {""relationship_type"": ""employer"", ""trust_score"": 0.06}]",0,0.7520805950485495,0.648849123622814,0.4166666666666667,0.7013098352573397,0.6487438468055942,2.3333333333333335,0.5032299738351228,-0.027499999999999997,0.06,4,-0.017,1
